"","SOC_CODE","EMPLOYER_STATE","EMPLOYER_NAME","frequency","State"
"1836",25,"WI","MILWAUKEE BOARD OF SCHOOL DIRECTORS",12,"Wisconsin"
"1837",25,"WI","MARQUETTE UNIVERSITY",11,"Wisconsin"
"1838",25,"WI","UNIVERSITY OF WISCONSIN-MILWAUKEE",11,"Wisconsin"
"1839",25,"WV","WEST VIRGINIA UNIVERSITY",50,"West Virginia"
"1840",25,"WV","MARSHALL UNIVERSITY",12,"West Virginia"
"1841",25,"WV","CONCORD UNIVERSITY",3,"West Virginia"
"1842",25,"WV","WEST VIRGINIA STATE UNIVERSITY",3,"West Virginia"
"1843",25,"WV","CHARLESTON CATHOLIC HIGH SCHOOL",1,"West Virginia"
"1844",25,"WY","UNIVERSITY OF WYOMING",8,"Wyoming"
"1845",25,"WY","NATRONA COUNTY SCHOOL DISTRICT 1",4,"Wyoming"
"1846",25,"WY","UNIVERISTY OF WYOMING",2,"Wyoming"
"1847",25,"WY","NATRONA COUNTY SCHOOL DISTRICT #1",1,"Wyoming"
"1848",27,"AL","AUBURN UNIVERSITY AT MONTGOMERY",3,"Alabama"
"1849",27,"AL","DAXKO, LLC",2,"Alabama"
"1850",27,"AL","EXCELLANCE, INC",1,"Alabama"
"1851",27,"AL","GD COPPER (U.S.A.), INC",1,"Alabama"
"1852",27,"AL","MCBI ONE LLC",1,"Alabama"
"1853",27,"AR","WAL-MART ASSOCIATES, INC",27,"Arkansas"
"1854",27,"AR","STEGEN ATHLETIC CLUB",5,"Arkansas"
"1855",27,"AR","J.B. HUNT TRANSPORT INC",1,"Arkansas"
"1856",27,"AR","PROVIDENCE CHRISTIAN MINISTRIES, INC",1,"Arkansas"
"1857",27,"AZ","AXON ENTERPRISE, INC",5,"Arizona"
"1858",27,"AZ","PING, INC",3,"Arizona"
"1859",27,"AZ","NIKOLA CORPORATION",2,"Arizona"
"1860",27,"AZ","NORTONLIFELOCK INC",2,"Arizona"
"1861",27,"AZ","ORIGAMI OWL, LLC",2,"Arizona"
"1862",27,"CA","GOOGLE LLC",203,"California"
"1863",27,"CA","FACEBOOK, INC",96,"California"
"1864",27,"CA","APPLE INC",61,"California"
"1865",27,"CA","FACEBOOK INC",41,"California"
"1866",27,"CA","LINKEDIN CORPORATION",26,"California"
"1867",27,"CO","ROCKY MOUNTAIN INSTITUTE, INC",5,"Colorado"
"1868",27,"CO","HP INC",2,"Colorado"
"1869",27,"CO","MOTIVE GROUP INC",2,"Colorado"
"1870",27,"CO","POPSOCKETS LLC",2,"Colorado"
"1871",27,"CO","4N RIDER CO LLC",1,"Colorado"
"1872",27,"CT","VCS GROUP, LLC",5,"Connecticut"
"1873",27,"CT","ENVISION PHARMA, INC",4,"Connecticut"
"1874",27,"CT","PERMASTEELISA NORTH AMERICA CORP",3,"Connecticut"
"1875",27,"CT","CONNEXIONS LOYALTY ACQUISITION LLC",2,"Connecticut"
"1876",27,"CT","CYIENT, INC",2,"Connecticut"
"1877",27,"DC","WASHINGTON NEWSPAPER PUBLISHING CO., LLC",10,"District of Columbia"
"1878",27,"DC","WP COMPANY LLC",5,"District of Columbia"
"1879",27,"DC","AL JAZEERA INTERNATIONAL (USA), LLC",4,"District of Columbia"
"1880",27,"DC","CATO INSTITUTE",4,"District of Columbia"
"1881",27,"DC","EAB GLOBAL, INC",4,"District of Columbia"
"1882",27,"DE","BLACKROCK FINANCIAL MANAGEMENT, INC",2,"Delaware"
"1883",27,"DE","CAVALRY MEDIA, LLC",1,"Delaware"
"1884",27,"DE","INCYTE CORPORATION",1,"Delaware"
"1885",27,"DE","LIONSHARE ENTERTAINMENT, INC",1,"Delaware"
"1886",27,"DE","TRINITY GLOBAL, INC",1,"Delaware"
"1887",27,"FL","KFORCE INC",9,"Florida"
"1888",27,"FL","MAGIC LEAP, INC",5,"Florida"
"1889",27,"FL","CANAS TENNIS ACADEMY",4,"Florida"
"1890",27,"FL","COMPONENTI USA LLC",4,"Florida"
"1891",27,"FL","ADECCO GROUP NA/MODIS, INC",3,"Florida"
"1892",27,"GA","POWERMIND SOLUTIONS, INC",6,"Georgia"
"1893",27,"GA","ONETRUST LLC",5,"Georgia"
"1894",27,"GA","CURREY AND COMPANY INC",3,"Georgia"
"1895",27,"GA","ELSEVIER, INC",3,"Georgia"
"1896",27,"GA","BTWN EXHIBITS, LLC",2,"Georgia"
"1897",27,"HI","KAI KU HALE",2,"Hawaii"
"1898",27,"HI","TMS HAWAII LLC",2,"Hawaii"
"1899",27,"HI","GOOD LUCK INTERNATIONAL CORPORATION",1,"Hawaii"
"1900",27,"HI","HAWAII RUSH SOCCER CLUB",1,"Hawaii"
"1901",27,"HI","RESEARCH CORPORATION OF THE UNIVERSITY OF HAWAII",1,"Hawaii"
"1902",27,"IA","111 GRAND AVENUE LLC",2,"Iowa"
"1903",27,"IA","GLOBAL CENTER GROUP, INC",1,"Iowa"
"1904",27,"IA","INDIAN HILLS COMMUNITY COLLEGE",1,"Iowa"
"1905",27,"IA","IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY",1,"Iowa"
"1906",27,"IA","MARION MUSIC ACADEMY, L.L.C",1,"Iowa"
"1907",27,"ID","BALSAM BRANDS, INC",1,"Idaho"
"1908",27,"ID","IDAHO STATE UNIVERSITY",1,"Idaho"
"1909",27,"ID","UNIVERSITY OF IDAHO",1,"Idaho"
"1910",27,"ID","VALLEY CLUB, INC",1,"Idaho"
"1911",27,"IL","KARA MANN DESIGN INC",5,"Illinois"
"1912",27,"IL","JPMORGAN CHASE CO",4,"Illinois"
"1913",27,"IL","PENN ALUMINUM INTERNATIONAL, LLC",4,"Illinois"
"1914",27,"IL","CAPGEMINI AMERICA INC",3,"Illinois"
"1915",27,"IL","CRITICAL MASS (U.S.) INC",3,"Illinois"
"1916",27,"IN","ZIMMER, INC",2,"Indiana"
"1917",27,"IN","BLACKWOOD CREATIVE",1,"Indiana"
"1918",27,"IN","CONQUEST RACING, LLC",1,"Indiana"
"1919",27,"IN","FC PRIDE, INC",1,"Indiana"
"1920",27,"IN","GRACE LUTHERAN CHURCH",1,"Indiana"
"1921",27,"KS","BAKER UNIVERSITY",1,"Kansas"
"1922",27,"KS","CHRIST CATHEDRAL CHURCH",1,"Kansas"
"1923",27,"KS","KANPAK, LLC",1,"Kansas"
"1924",27,"KS","THE UNIVERSITY OF KANSAS",1,"Kansas"
"1925",27,"KS","TT PRIME TRADING INC",1,"Kansas"
"1926",27,"KY","HAIER US APPLIANCE SOLUTIONS INC",4,"Kentucky"
"1927",27,"KY","CATALYST CREATIONS, LLC",3,"Kentucky"
"1928",27,"KY","KENTUCKY DANCE COUNCIL",3,"Kentucky"
"1929",27,"KY","SUSTAINABLE MANAGEMENT CORP",2,"Kentucky"
"1930",27,"KY","CAMPBELLSVILLE UNIVERSITY, INC",1,"Kentucky"
"1931",27,"LA","ADMINISTRATORS OF THE TULANE EDUCATIONAL FUND",1,"Louisiana"
"1932",27,"LA","HOLBROOK MULTIMEDIA, INC",1,"Louisiana"
"1933",27,"LA","OFFBEAT, INC",1,"Louisiana"
"1934",27,"LA","PEOPLE WHO THINK, LLC",1,"Louisiana"
"1935",27,"LA","SOUTHEASTERN LOUISIANA UNIVERSITY",1,"Louisiana"
"1936",27,"MA","THE MATHWORKS, INC",12,"Massachusetts"
"1937",27,"MA","THE BOSTON CONSULTING GROUP, INC",11,"Massachusetts"
"1938",27,"MA","IROBOT CORPORATION",4,"Massachusetts"
"1939",27,"MA","PRISTINE ENGINEERS, INC",4,"Massachusetts"
"1940",27,"MA","REEBOK INTERNATIONAL LTD",4,"Massachusetts"
"1941",27,"MD","BEACON STREET SERVICES, LLC",3,"Maryland"
"1942",27,"MD","RD JONES ASSOCIATES, INC",3,"Maryland"
"1943",27,"MD","14 ADMINISTRATIVE SERVICES, LLC",2,"Maryland"
"1944",27,"MD","DISCOVERY COMMUNICATIONS, LLC",2,"Maryland"
"1945",27,"MD","FTI LLC",2,"Maryland"
"1946",27,"ME","UNIVERSITY OF MAINE",2,"Maine"
"1947",27,"ME","LODGESYS, INC",1,"Maine"
"1948",27,"ME","PACIFIC AND SOUTHERN, LLC",1,"Maine"
"1949",27,"ME","THE VIA GROUP LLC",1,"Maine"
"1950",27,"ME","TODD RICHARDSON ASSOCIATES, INC",1,"Maine"
"1951",27,"MI","HINDUJA TECH INC",24,"Michigan"
"1952",27,"MI","TATA TECHNOLOGIES, INC",20,"Michigan"
"1953",27,"MI","GENERAL MOTORS COMPANY",18,"Michigan"
"1954",27,"MI","KPIT TECHNOLOGIES, INC",17,"Michigan"
"1955",27,"MI","ATOS SYNTEL INC",15,"Michigan"
"1956",27,"MN","MVP MARKETING DESIGN, INC",3,"Minnesota"
"1957",27,"MN","3M COMPANY",1,"Minnesota"
"1958",27,"MN","BETHANY LUTHERAN COLLEGE",1,"Minnesota"
"1959",27,"MN","CGS PUBLISHING TECHNOLOGIES INTERNATIONAL LLC",1,"Minnesota"
"1960",27,"MN","DESIRING GOD MINISTRIES",1,"Minnesota"
"1961",27,"MO","HELLMUTH OBATA KASSABAUM, INC",3,"Missouri"
"1962",27,"MO","ERIC SCOTT LEATHERS, LLC",2,"Missouri"
"1963",27,"MO","THE PRINCIPIA CORPORATION",2,"Missouri"
"1964",27,"MO","ERIC SCOTT LEATHERS, LTD",1,"Missouri"
"1965",27,"MO","EXPRESS SCRIPTS PHARMACY, INC",1,"Missouri"
"1966",27,"MS","TUPELO SPORTS COUNCIL",2,"Mississippi"
"1967",27,"MS","WILLIAM CAREY UNIVERSITY",2,"Mississippi"
"1968",27,"MS","COAHOMA COMMUNITY COLLEGE AHS",1,"Mississippi"
"1969",27,"MS","COMMERCIAL DISPATCH PUBLISHING COMPANY, INC",1,"Mississippi"
"1970",27,"MT","MAGIC CITY SOCCER CLUB",1,"Montana"
"1971",27,"NC","EPIC GAMES, INC",3,"North Carolina"
"1972",27,"NC","MR. BROWN, INC",3,"North Carolina"
"1973",27,"NC","LENOVO (UNITED STATES) INC",2,"North Carolina"
"1974",27,"NC","MARKET AMERICA, INC",2,"North Carolina"
"1975",27,"NC","QUAIL HOLLOW COUNTRY CLUB",2,"North Carolina"
"1976",27,"ND","LAKE REGION STATE COLLEGE",2,"North Dakota"
"1977",27,"ND","WEATHER MODIFICATION LLC",1,"North Dakota"
"1978",27,"NE","HDR ARCHITECTURE, INC",3,"Nebraska"
"1979",27,"NE","BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA",1,"Nebraska"
"1980",27,"NE","LEO DALY",1,"Nebraska"
"1981",27,"NE","SANDHILLS GLOBAL, INC",1,"Nebraska"
"1982",27,"NE","SPREETAIL LLC",1,"Nebraska"
"1983",27,"NH","GILFORD HILLS TENNIS AND FITNESS, LLC",3,"New Hampshire"
"1984",27,"NH","INFINITE CREATIVE ENTERPRISES, INC",2,"New Hampshire"
"1985",27,"NH","CAMP SYSTEMS INTERNATIONAL, INC",1,"New Hampshire"
"1986",27,"NH","KID GALAXY, INC",1,"New Hampshire"
"1987",27,"NH","SEACOAST UNITED SPORTS CLUB MA INC",1,"New Hampshire"
"1988",27,"NJ","L&T TECHNOLOGY SERVICES LIMITED",277,"New Jersey"
"1989",27,"NJ","PRIAMBA SOFT LLC",9,"New Jersey"
"1990",27,"NJ","AUDIBLE, INC",6,"New Jersey"
"1991",27,"NJ","L&T TECHNOLOGY SERVICES LLC",6,"New Jersey"
"1992",27,"NJ","SAMSUNG ELECTRONICS AMERICA, INC",5,"New Jersey"
"1993",27,"NM","RISKSENSE, INC",2,"New Mexico"
"1994",27,"NM","TAOS SKI VALLEY, INC",2,"New Mexico"
"1995",27,"NM","EL CREPUSCULO, INC",1,"New Mexico"
"1996",27,"NM","FIRST UNITARIAN CHURCH OF ALBUQUERQUE",1,"New Mexico"
"1997",27,"NM","NM ASIAN FAMILY CENTER",1,"New Mexico"
"1998",27,"NV","AUSSIE ALL STAR PRODUCTIONS, LLC",2,"Nevada"
"1999",27,"NV","BRIGHT LIGHT CITY COMMUNICATIONS",2,"Nevada"
"2000",27,"NV","BRKLYN INC",2,"Nevada"
"2001",27,"NV","LKIMMY, INC",2,"Nevada"
"2002",27,"NV","BEST MODELS AND TALENT",1,"Nevada"
"2003",27,"NY","BLOOMBERG L.P",34,"New York"
"2004",27,"NY","THE NEW YORK TIMES COMPANY",17,"New York"
"2005",27,"NY","R/GA MEDIA GROUP, INC",14,"New York"
"2006",27,"NY","SPOTIFY USA, INC",13,"New York"
"2007",27,"NY","DROGA5, LLC",10,"New York"
"2008",27,"OH","ABERCROMBIE FITCH TRADING CO",12,"Ohio"
"2009",27,"OH","FUSION TECHNOLOGIES EAST, LLC",3,"Ohio"
"2010",27,"OH","AESPATECH, LLC",2,"Ohio"
"2011",27,"OH","CINCINNATI ASIA MARKET, INC",2,"Ohio"
"2012",27,"OH","NEW WEMBLEY LLC",2,"Ohio"
"2013",27,"OK","WEST SIDE ALLIANCE SOCCER CLUB",4,"Oklahoma"
"2014",27,"OK","PRATT COMMUNITY COLLEGE",2,"Oklahoma"
"2015",27,"OK","SPORTING GLOBAL, L.L.C",2,"Oklahoma"
"2016",27,"OK","THE CHURCH AT BATTLE CREEK",2,"Oklahoma"
"2017",27,"OK","HOBBY LOBBY STORES INC",1,"Oklahoma"
"2018",27,"OR","NIKE, INC",28,"Oregon"
"2019",27,"OR","ADIDAS INTERNATIONAL, INC",5,"Oregon"
"2020",27,"OR","INDUSTRY CREATIVE LLC",3,"Oregon"
"2021",27,"OR","INSTRUMENT LLC",3,"Oregon"
"2022",27,"OR","BIG ADS, INC",2,"Oregon"
"2023",27,"PA","DELOITTE CONSULTING LLP",10,"Pennsylvania"
"2024",27,"PA","SAP LABS, LLC",7,"Pennsylvania"
"2025",27,"PA","AMERICAN EAGLE OUTFITTERS INC",3,"Pennsylvania"
"2026",27,"PA","SAP AMERICA, INC",3,"Pennsylvania"
"2027",27,"PA","ALKEMY X, INC",2,"Pennsylvania"
"2028",27,"RI","RHODE ISLAND SCHOOL OF DESIGN",3,"Rhode Island"
"2029",27,"RI","STUDIO ENDO LLC",2,"Rhode Island"
"2030",27,"RI","AMICA MUTUAL INSURANCE COMPANY",1,"Rhode Island"
"2031",27,"RI","HASBRO, INC",1,"Rhode Island"
"2032",27,"SC","COLLEGE OF CHARLESTON",3,"South Carolina"
"2033",27,"SC","ERWIN PENLAND LLC",2,"South Carolina"
"2034",27,"SC","CLEMSON UNIVERSITY",1,"South Carolina"
"2035",27,"SC","GOTCHA MOBILITY, LLC",1,"South Carolina"
"2036",27,"SC","MODERN CAPITAL SERVICES COMPANY",1,"South Carolina"
"2037",27,"SD","VERMILLION AREA CHAMBER DEVELOPMENT COMPANY",2,"South Dakota"
"2038",27,"SD","UNIVERSITY OF SOUTH DAKOTA",1,"South Dakota"
"2039",27,"TN","CARSON-NEWMAN UNIVERSITY",3,"Tennessee"
"2040",27,"TN","CMDSHFT, LLC",2,"Tennessee"
"2041",27,"TN","FEDEX CORPORATE SERVICES, INC",2,"Tennessee"
"2042",27,"TN","NISSAN NORTH AMERICA, INC",2,"Tennessee"
"2043",27,"TN","SMITH NEPHEW, INC",2,"Tennessee"
"2044",27,"TX","COGNIZANT TECHNOLOGY SOLUTIONS US CORP",54,"Texas"
"2045",27,"TX","PHOTON INFOTECH, INC",9,"Texas"
"2046",27,"TX","TEXAS A&M UNIVERSITY",9,"Texas"
"2047",27,"TX","WILSON ASSOCIATES",8,"Texas"
"2048",27,"TX","PRICETRACE LLC",6,"Texas"
"2049",27,"UT","ANCESTRY.COM OPERATIONS, INC",3,"Utah"
"2050",27,"UT","JUUVA USA, INC",3,"Utah"
"2051",27,"UT","PATENT LAW WORKS LLP",3,"Utah"
"2052",27,"UT","DUNDEE HILLS HOLDINGS, INC",2,"Utah"
"2053",27,"UT","ENERGY MANAGEMENT CORPORATION",2,"Utah"
"2054",27,"VA","ERP CLOUD TECHNOLOGIES LLC",4,"Virginia"
"2055",27,"VA","HONG DANCE SCHOOL",3,"Virginia"
"2056",27,"VA","REVEREIT LLC",3,"Virginia"
"2057",27,"VA","APEXX STRATEGIES LTD",2,"Virginia"
"2058",27,"VA","COLUMBIA COLLEGE INC",2,"Virginia"
"2059",27,"WA","MICROSOFT CORPORATION",102,"Washington"
"2060",27,"WA","AMAZON.COM SERVICES LLC",84,"Washington"
"2061",27,"WA","AMAZON.COM SERVICES, INC",16,"Washington"
"2062",27,"WA","AMAZON DEVELOPMENT CENTER U.S., INC",10,"Washington"
"2063",27,"WA","AMAZON WEB SERVICES INC",7,"Washington"
"2064",27,"WI","KOHLER CO",4,"Wisconsin"
"2065",27,"WI","NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY",3,"Wisconsin"
"2066",27,"WI","ASHLEY FURNITURE TRADING CO",2,"Wisconsin"
"2067",27,"WI","EXPERIS US, INC",2,"Wisconsin"
"2068",27,"WI","THOUSAND LUMENS PRODUCTIONS, LLC",2,"Wisconsin"
"2069",27,"WV","MARSHALL UNIVERSITY",1,"West Virginia"
"2070",27,"WV","UNIVERSITY OF CHARLESTON",1,"West Virginia"
"2071",27,"WY","KRYSTAL CLEAR MEDIA, LLC",2,"Wyoming"
"2072",27,"WY","UNIVERSITY OF WYOMING",2,"Wyoming"
"2073",27,"WY","PRINT INC",1,"Wyoming"
"2074",27,"WY","STATE OF WYOMING/WYOMING COMMUNITY COLLEGE COMMISSION",1,"Wyoming"
"2075",29,"AK","ALASKA NATIVE TRIBAL HEALTH CONSORTIUM",4,"Alaska"
"2076",29,"AK","FOUNDATION HEALTH LLC",2,"Alaska"
"2077",29,"AK","BARTLETT REGIONAL HOSPITAL",1,"Alaska"
"2078",29,"AK","HAPPY TAILS, INC",1,"Alaska"
"2079",29,"AK","MANIILAQ ASSOCIATION INC",1,"Alaska"
"2080",29,"AL","THE UNIVERSITY OF ALABAMA AT BIRMINGHAM",36,"Alabama"
"2081",29,"AL","THE HEALTH CARE AUTHORITY OF THE CITY OF HUNTSVILLE",21,"Alabama"
"2082",29,"AL","UNIVERSITY OF ALABAMA HEALTH SERVICES FOUNDATION, PC",15,"Alabama"
"2083",29,"AL","HOUSTON COUNTY HEALTHCARE AUTHORITY",14,"Alabama"
"2084",29,"AL","USA HEALTHCARE MANAGEMENT, LLC",12,"Alabama"
"2085",29,"AR","UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES",92,"Arkansas"
"2086",29,"AR","WAL-MART ASSOCIATES, INC",19,"Arkansas"
"2087",29,"AR","AEGIS THERAPIES, INC",18,"Arkansas"
"2088",29,"AR","ST. VINCENT MEDICAL GROUP",17,"Arkansas"
"2089",29,"AR","ARKANSAS HEALTH GROUP",14,"Arkansas"
"2090",29,"AZ","BANNER MEDICAL GROUP",29,"Arizona"
"2091",29,"AZ","BANNER UNIVERSITY MEDICAL GROUP",21,"Arizona"
"2092",29,"AZ","YUMA REGIONAL MEDICAL CENTER, AN ARIZONA NON-PROFI",15,"Arizona"
"2093",29,"AZ","DISTRICT MEDICAL GROUP, INC",12,"Arizona"
"2094",29,"AZ","SOUTHWEST KIDNEY INSTITUTE, PLC",7,"Arizona"
"2095",29,"CA","PRISTINE REHAB CARE, LLC",89,"California"
"2096",29,"CA","WESTERN DENTAL SERVICES, INC",53,"California"
"2097",29,"CA","INTERFACE REHAB INC",42,"California"
"2098",29,"CA","BMR HEALTH SERVICES, INC",29,"California"
"2099",29,"CA","ALPHAVISTA SERVICES, INC",23,"California"
"2100",29,"CO","ALPHAVISTA SERVICES, INC",38,"Colorado"
"2101",29,"CO","COLORADO WEST HEALTHCARE SYSTEM",17,"Colorado"
"2102",29,"CO","PARKVIEW MEDICAL CENTER, INC",15,"Colorado"
"2103",29,"CO","CUMBERLAND THERAPY SERVICES, LLC",7,"Colorado"
"2104",29,"CO","UNIVERSITY OF COLORADO DENVER",6,"Colorado"
"2105",29,"CT","YALE-NEW HAVEN HOSPITAL",33,"Connecticut"
"2106",29,"CT","HARTFORD HEALTHCARE MEDICAL GROUP, INC",24,"Connecticut"
"2107",29,"CT","NORTHEAST MEDICAL GROUP, INC",19,"Connecticut"
"2108",29,"CT","SVMC HOLDINGS, INC",13,"Connecticut"
"2109",29,"CT","TRINITY HEALTH OF NEW ENGLAND PROVIDER NETWORK ORGANIZATION, INC",12,"Connecticut"
"2110",29,"DC","CHILDREN'S NATIONAL MEDICAL CENTER",23,"District of Columbia"
"2111",29,"DC","MEDSTAR GEORGETOWN MEDICAL CENTER, INC",12,"District of Columbia"
"2112",29,"DC","MEDICAL FACULTY ASSOCIATES, INC",7,"District of Columbia"
"2113",29,"DC","NATIONAL REHABILITATION HOSPITAL, INC",7,"District of Columbia"
"2114",29,"DC","WASHINGTON HOSPITAL CENTER CORPORATION",6,"District of Columbia"
"2115",29,"DE","CHRISTIANA CARE HEALTH SERVICES, INC",12,"Delaware"
"2116",29,"DE","BAYHEALTH MEDICAL CENTER, INC",11,"Delaware"
"2117",29,"DE","KENT PULMONARY ASSOCIATES, LLC",2,"Delaware"
"2118",29,"DE","UHS OF DOVER, LLC",2,"Delaware"
"2119",29,"DE","CHRIAS",1,"Delaware"
"2120",29,"FL","MANAGEMENT HEALTH SYSTEMS, LLC",310,"Florida"
"2121",29,"FL","CLEVELAND CLINIC FLORIDA",49,"Florida"
"2122",29,"FL","PUBLIC HEALTH TRUST",19,"Florida"
"2123",29,"FL","ADVENTIST HEALTH SYSTEM/SUNBELT, INC",17,"Florida"
"2124",29,"FL","JACKSON THERAPY PARTNERS, LLC",14,"Florida"
"2125",29,"GA","EMORY UNIVERSITY",41,"Georgia"
"2126",29,"GA","COMMUNITY REHABILITATION SERVICES INC",26,"Georgia"
"2127",29,"GA","NORTH MESA DENTAL, P.C",12,"Georgia"
"2128",29,"GA","WELLSTAR MEDICAL GROUP LLC",12,"Georgia"
"2129",29,"GA","AU MEDICAL ASSOCIATES INC",8,"Georgia"
"2130",29,"HI","KAPI'OLANI MEDICAL SPECIALISTS",9,"Hawaii"
"2131",29,"HI","DIAGNOSTIC LABORATORY SERVICES, INC",6,"Hawaii"
"2132",29,"HI","THE QUEEN'S MEDICAL CENTER",5,"Hawaii"
"2133",29,"HI","HAWAIIAN REHABILITATION SERVICES, INC",4,"Hawaii"
"2134",29,"HI","WAIANAE DISTRICT COMPREHENSIVE HEALTH AND HOSPITAL BOARD INC",4,"Hawaii"
"2135",29,"IA","THE UNIVERSITY OF IOWA",35,"Iowa"
"2136",29,"IA","IOWA PHYSICIANS CLINIC MEDICAL FOUNDATION",25,"Iowa"
"2137",29,"IA","MERCY CLINICS, INC",10,"Iowa"
"2138",29,"IA","COVENANT MEDICAL CENTER, INC",9,"Iowa"
"2139",29,"IA","MERCY HEALTH SERVICES-IOWA CORP",7,"Iowa"
"2140",29,"ID","SAINT ALPHONSUS REGIONAL MEDICAL CENTER, INC",4,"Idaho"
"2141",29,"ID","SYRINGA HOSPITAL DISTRICT",3,"Idaho"
"2142",29,"ID","CLEARWATER OPERATIONS, LLC",2,"Idaho"
"2143",29,"ID","MADISON COUNTY MEMORIAL HOSPITAL BOARD",2,"Idaho"
"2144",29,"ID","CLEARWATER VALLEY HOSPITAL AND CLINICS, INC",1,"Idaho"
"2145",29,"IL","RUSH UNIVERSITY MEDICAL CENTER",45,"Illinois"
"2146",29,"IL","DENTAL DREAMS LLC",35,"Illinois"
"2147",29,"IL","HSHS MEDICAL GROUP, INC",35,"Illinois"
"2148",29,"IL","OSF MULTI-SPECIALTY GROUP",34,"Illinois"
"2149",29,"IL","COOK COUNTY HEALTH",32,"Illinois"
"2150",29,"IN","INDIANA UNIVERSITY PURDUE UNIVERSITY INDIANAPOLIS",36,"Indiana"
"2151",29,"IN","IU HEALTH CARE ASSOCIATES",23,"Indiana"
"2152",29,"IN","INDIANA UNIVERSITY HEALTH BALL MEMORIAL PHYSICIANS, INC",16,"Indiana"
"2153",29,"IN","PARKVIEW HOSPITAL, INC",16,"Indiana"
"2154",29,"IN","EAGLECARE, LLC",15,"Indiana"
"2155",29,"KS","THE UNIVERSITY OF KANSAS PHYSICIANS",24,"Kansas"
"2156",29,"KS","STORMONT-VAIL HEALTHCARE",12,"Kansas"
"2157",29,"KS","SOUTHWEST MEDICAL CENTER",6,"Kansas"
"2158",29,"KS","HAYS MEDICAL CENTER, INC",5,"Kansas"
"2159",29,"KS","COFFEYVILLE REGIONAL MEDICAL CENTER, INC",4,"Kansas"
"2160",29,"KY","REHABCARE GROUP EAST, LLC",56,"Kentucky"
"2161",29,"KY","APPALACHIAN REGIONAL HEALTHCARE, INC",35,"Kentucky"
"2162",29,"KY","UNIVERSITY OF KENTUCKY",30,"Kentucky"
"2163",29,"KY","TRILOGY MANAGEMENT SERVICES, LLC",11,"Kentucky"
"2164",29,"KY","NORTON HEALTHCARE INC",10,"Kentucky"
"2165",29,"LA","OCHSNER CLINIC FOUNDATION",35,"Louisiana"
"2166",29,"LA","NATIONAL HOSPITALIST SERVICES, PC",16,"Louisiana"
"2167",29,"LA","WILLIS-KNIGHTON MEDICAL CENTER, INC",14,"Louisiana"
"2168",29,"LA","ACADIAN AMBULANCE SERVICE, INC",12,"Louisiana"
"2169",29,"LA","AMEDISYS HOLDING LLC",12,"Louisiana"
"2170",29,"MA","MASSACHUSETTS GENERAL PHYSICIANS ORGANIZATION",51,"Massachusetts"
"2171",29,"MA","BRIGHAM AND WOMEN'S HOSPITAL",50,"Massachusetts"
"2172",29,"MA","BAYSTATE MEDICAL PRACTICES, INC",45,"Massachusetts"
"2173",29,"MA","PARTNERS HEALTHCARE",29,"Massachusetts"
"2174",29,"MA","CHILDREN'S HOSPITAL CORPORATION",26,"Massachusetts"
"2175",29,"MD","MEDSTAR MEDICAL GROUP II LLC",23,"Maryland"
"2176",29,"MD","ACTIVE PHYSICAL THERAPY SERVICES LLC",17,"Maryland"
"2177",29,"MD","MARYLAND MEDICAL FIRST, P.A",10,"Maryland"
"2178",29,"MD","MEDSTAR MEDICAL GROUP-SOUTHERN MARYLAND, LLC",10,"Maryland"
"2179",29,"MD","HH MEDSTAR HEALTH, INC",8,"Maryland"
"2180",29,"ME","EASTERN MAINE MEDICAL CENTER",48,"Maine"
"2181",29,"ME","KATAHDIN VALLEY HEALTH CENTER",6,"Maine"
"2182",29,"ME","REDINGTON-FAIRVIEW GENERAL HOSPITAL",6,"Maine"
"2183",29,"ME","THE AROOSTOOK MEDICAL CENTER",6,"Maine"
"2184",29,"ME","MAINEGENERAL MEDICAL CENTER",5,"Maine"
"2185",29,"MI","HENRY FORD HEALTH SYSTEM",58,"Michigan"
"2186",29,"MI","ENCORE REHABILITATION SERVICES, LLC",30,"Michigan"
"2187",29,"MI","SPECTRUM HEALTH PRIMARY CARE PARTNERS",26,"Michigan"
"2188",29,"MI","ASCENSION ST. JOHN HOSPITAL",25,"Michigan"
"2189",29,"MI","WILLIAM BEAUMONT HOSPITAL",21,"Michigan"
"2190",29,"MN","MAYO CLINIC",276,"Minnesota"
"2191",29,"MN","UNIVERSITY OF MINNESOTA PHYSICIANS",21,"Minnesota"
"2192",29,"MN","THE DULUTH CLINIC, LTD",14,"Minnesota"
"2193",29,"MN","CENTRACARE CLINIC",8,"Minnesota"
"2194",29,"MN","APPLE TREE DENTAL",6,"Minnesota"
"2195",29,"MO","MERCY CLINIC SPRINGFIELD COMMUNITIES",24,"Missouri"
"2196",29,"MO","BARNES-JEWISH HOSPITAL",20,"Missouri"
"2197",29,"MO","THE CURATORS OF THE UNIVERSITY OF MISSOURI",16,"Missouri"
"2198",29,"MO","COMPASS HEALTH, INC",15,"Missouri"
"2199",29,"MO","THE CHILDREN'S MERCY HOSPITAL",14,"Missouri"
